COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 21/11/2025 

DATOS DISPONIBLES EN LA BASE DE DATOS A: NOVEMBER DE 2025; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 5005 
 NOMBRE    : CANDELA (DGE) 
 ESTADO    : COAHUILA DE ZARAGOZA 
 MUNICIPIO : CANDELA 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 26.84138889 ° 
 LONGITUD  : -100.7602778 ° 
 ALTITUD   : 582 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1967-05-10	NULO	NULO	NULO	NULO
2015-09-17	0	NULO	35	21
2015-09-18	0	NULO	37	23
2015-09-19	0	NULO	37	24
2015-09-20	0	NULO	37	22
2015-09-21	0	NULO	36	23
2015-09-22	0	NULO	33	23
2015-09-23	0	NULO	33	22
2015-09-24	0	NULO	33	20
2015-09-25	0	NULO	33	20
2015-09-26	0	NULO	33	19
2015-09-27	0	NULO	33	20
2015-09-28	0	NULO	37	20
2015-09-29	0	NULO	35	20
2015-09-30	0	NULO	38	19
2015-11-01	0	NULO	30	15
2015-11-02	0	NULO	33	14
2015-11-03	0	NULO	32	14
2015-11-04	0	NULO	32	18
2015-11-05	0	NULO	33	20
2015-11-06	1	NULO	30	20
2015-11-07	5	NULO	18	16
2015-11-08	NULO	NULO	16	14
2015-11-09	0	NULO	20	14
2015-11-10	0	NULO	29	15
2015-11-11	0	NULO	32	18
2015-11-12	0	NULO	25	19
2015-11-13	0	NULO	22	17
2015-11-14	1	NULO	18	15
2015-11-15	0	NULO	21	15
2015-11-16	0	NULO	25	16
2015-11-17	0	NULO	26	18
2015-11-18	0	NULO	19	10
2015-11-19	0	NULO	26	11
2015-11-20	0	NULO	28	13
2015-11-21	0	NULO	22	15
2015-11-22	0	NULO	18	6
2015-11-23	0	NULO	22	5
2015-11-24	0	NULO	27	6
2015-11-25	0	NULO	26	13
2015-11-26	0	NULO	28	13
2015-11-27	2	NULO	25	22
2015-11-28	1	NULO	10	8
2015-11-29	0	NULO	12	7
2015-11-30	0	NULO	28	7
2015-12-01	0	3.74	15	7
2015-12-02	0	3.23	18	9
2015-12-03	0	3.65	22	6
2015-12-04	0	4.09	22	6
2015-12-05	0	3.85	23	6
2015-12-06	0	3.31	21	7
2015-12-07	0	3.25	23	9
2015-12-08	0	4.16	29	9
2015-12-09	0	3.66	29	11
2015-12-10	0	4.38	35	13
2015-12-11	0	4.02	34	15
2015-12-12	0	3.57	28	16
2015-12-13	0	3.78	26	15
2015-12-14	0	3.74	32	11
2015-12-15	0	4.27	34	11
2015-12-16	0	3.36	21	12
2015-12-17	0	3.74	25	7
2015-12-18	0	3.19	19	8
2015-12-19	0	3.74	23	6
2015-12-20	0	3.48	21	9
2015-12-21	0	4.04	22	15
2015-12-22	0	4.25	32	13
2015-12-23	0	3.11	34	17
2015-12-24	0	3.68	32	15
2015-12-25	0	3.78	30	12
2015-12-26	0	3.34	34	12
2015-12-27	0	3.78	14	13
2015-12-28	0	3.78	19	6
2015-12-29	0	3.02	21	8
2015-12-30	0	3.14	16	7
2015-12-31	4	1.84	12	7
2016-01-01	23	0.26	10	8
2016-01-02	16	0.76	7	6
2016-01-03	0	1.58	12	4
2016-01-04	0	2.18	13	4
2016-01-05	0	2.39	15	9
2016-01-06	0	2.63	21	9
2016-01-07	0	2.36	22	8
2016-01-08	0	2.92	26	9
2016-01-09	0	2.56	22	8
2016-01-10	0	2.16	17	4
2016-01-11	0	2.62	12	3
2016-01-12	0	1.78	19	3
2016-01-13	0	1.82	19	5
2016-01-14	0	2.29	26	8
2016-01-15	0	3.05	29	11
2016-01-16	0	3.86	26	12
2016-01-17	0	3.05	22	4
2016-01-18	0	3.63	22	4
2016-01-19	0	2.84	32	7
2016-01-20	0	2.83	26	10
2016-01-21	0	3.43	24	10
2016-01-22	0	3.74	20	8
2016-01-23	0	3.32	25	4
2016-01-24	0	3.26	26	4
2016-01-25	0	3.32	26	8
2016-01-26	3	3.67	16	10
2016-01-27	5	0.53	11	6
2016-01-28	0	2.46	23	5
2016-01-29	0	2.58	25	6
2016-01-30	0	0.26	20	9
2016-01-31	0	1.29	34	12
2016-02-01	0	1.13	37	17
2016-02-02	0	3.76	26	10
2016-02-03	0	4.22	18	7
2016-02-04	0	2.16	18	3
2016-02-05	0	1.56	18	3
2016-02-06	0	4.25	21	6
2016-02-07	0	3.79	27	7
2016-02-08	0	2.77	18	8
2016-02-09	0	3.32	24	6
2016-02-10	0	3.43	28	6
2016-02-11	0	4.35	32	8
2016-02-12	0	4.12	31	11
2016-02-13	0	4.06	29	12
2016-02-14	0	4.06	32	12
2016-02-15	0	4.72	31	13
2016-02-16	0	4.74	32	13
2016-02-17	0	4.12	30	12
2016-02-18	0	4.98	33	13
2016-02-19	0	4.82	33	17
2016-02-20	0	2.11	33	17
2016-02-21	1	2.56	25	18
2016-02-22	0	2.81	28	18
2016-02-23	0	3.19	30	16
2016-02-24	0	4.22	28	9
2016-02-25	0	4.12	28	17
2016-02-26	0	3.62	24	9
2016-02-27	0	3.64	22	9
2016-02-28	0	3.78	32	12
2016-02-29	0	4.09	32	14
2016-03-01	0	NULO	32	13
2016-03-02	0	NULO	33	16
2016-03-03	0	NULO	36	16
2016-03-04	0	NULO	31	19
2016-03-05	0	NULO	29	18
2016-03-06	0	NULO	30	17
2016-03-07	0	NULO	33	19
2016-03-08	15	NULO	35	20
2016-03-09	2.5	NULO	22	15
2016-03-10	105	NULO	15	14
2016-03-11	7	NULO	20	12
2016-03-12	0	NULO	32	12
2016-03-13	0	NULO	35	12
2016-03-14	0	NULO	37	17
2016-03-15	0	NULO	34	19
2016-03-16	0	NULO	29	18
2016-03-17	0	NULO	31	18
2016-03-18	0.01	NULO	30	18
2016-03-19	1	NULO	25	14
2016-03-20	0	NULO	18	11
2016-03-21	0	NULO	25	7
2016-03-22	0	NULO	32	7
2016-03-23	0	NULO	37	11
2016-03-24	0	NULO	25	16
2016-03-25	0	NULO	26	12
2016-03-26	0	NULO	27	13
2016-03-27	0	NULO	26	14
2016-03-28	0	NULO	23	15
2016-03-29	0	NULO	32	18
2016-03-30	0	NULO	30	19
2016-03-31	0	NULO	32	20
2016-04-01	0	NULO	26	18
2016-04-02	0	NULO	25	14
2016-04-03	0	NULO	29	15
2016-04-04	0	NULO	32	12
2016-04-05	0	NULO	32	13
2016-04-06	0	NULO	29	17
2016-04-07	0	NULO	28	17
2016-04-08	0	NULO	29	18
2016-04-09	0	NULO	30	19
2016-04-10	0	NULO	33	19
2016-04-11	0	NULO	33	20
2016-04-12	0	NULO	31	20
2016-04-13	0	NULO	26	17
2016-04-14	0	NULO	32	15
2016-04-15	0	NULO	31	15
2016-04-16	0	NULO	35	20
2016-04-17	0	NULO	33	20
2016-04-18	0	NULO	31	22
2016-04-19	0	NULO	32	20
2016-04-20	0	NULO	30	19
2016-04-21	0	NULO	34	19
2016-04-22	0	NULO	31	20
2016-04-23	0	NULO	32	20
2016-04-24	0	NULO	35	19
2016-04-25	0	NULO	40	20
2016-04-26	0	NULO	42	25
2016-04-27	0	NULO	37	25
2016-04-28	0	NULO	36	20
2016-04-29	0	NULO	37	22
2016-04-30	0	NULO	33	24
2016-05-01	0	NULO	36	20
2016-05-02	0	NULO	20	18
2016-05-03	0	NULO	24	16
2016-05-04	0	NULO	33	16
2016-05-05	0	NULO	35	16
2016-05-06	0	NULO	35	18
2016-05-07	0	NULO	34	18
2016-05-08	5	NULO	33	22
2016-05-09	0	NULO	36	23
2016-05-10	0	NULO	40	22
2016-05-11	0	NULO	36	22
2016-05-12	0	NULO	33	23
2016-05-13	0	NULO	34	23
2016-05-14	0	NULO	34	23
2016-05-15	0	NULO	26	20
2016-05-16	0	NULO	35	19
2016-05-17	0	NULO	37	20
2016-05-18	0	NULO	27	22
2016-05-19	0	NULO	23	21
2016-05-20	0	NULO	28	19
2016-05-21	0	NULO	33	19
2016-05-22	0	NULO	35	22
2016-05-23	0	NULO	38	24
2016-05-24	0	NULO	38	24
2016-05-25	40	NULO	36	25
2016-05-26	0	NULO	35	24
2016-05-27	0	NULO	40	23
2016-05-28	0	NULO	37	22
2016-05-29	0	NULO	33	23
2016-05-30	4	NULO	33	23
2016-05-31	0	NULO	35	23
2016-06-01	0	NULO	35	24
2016-06-02	45	NULO	30	22
2016-06-03	0	NULO	33	20
2016-06-04	0	NULO	30	19
2016-06-05	0	NULO	30	21
2016-06-06	0	NULO	34	18
2016-06-07	0	NULO	36	18
2016-06-08	0	NULO	36	19
2016-06-09	0	NULO	36	21
2016-06-10	0	NULO	36	23
2016-06-11	0	NULO	37	23
2016-06-12	0	NULO	39	25
2016-06-13	0	NULO	40	23
2016-06-14	0	NULO	42	25
2016-06-15	0	NULO	40	26
2016-06-16	0	NULO	41	27
2016-06-17	0	NULO	40	22
2016-06-18	0	NULO	40	27
2016-06-19	0	NULO	37	26
2016-06-20	0	NULO	33	24
2016-06-21	0	NULO	33	22
2016-06-22	0	NULO	37	21
2016-06-23	0	NULO	36	24
2016-06-24	0	NULO	36	25
2016-06-25	0	NULO	37	24
2016-06-26	0	NULO	37	25
2016-06-27	0	NULO	36	24
2016-06-28	0	NULO	38	26
2016-06-29	0	NULO	38	25
2016-06-30	0	NULO	36	24
2016-07-01	0	NULO	39	24
2016-07-02	0	NULO	42	24
2016-07-03	0	NULO	43	26
2016-07-04	0	NULO	43	26
2016-07-05	0	NULO	43	27
2016-07-06	0	NULO	42	27
2016-07-07	0	NULO	43	27
2016-07-08	0	NULO	42	27
2016-07-09	0	NULO	40	26
2016-07-10	0	NULO	36	27
2016-07-11	0	NULO	43	27
2016-07-12	0	NULO	40	27
2016-07-13	0	NULO	40	26
2016-07-14	0	NULO	43	26
2016-07-15	0	NULO	40	27
2016-07-16	0	NULO	40	27
2016-07-17	0	NULO	38	26
2016-07-18	0	NULO	39	26
2016-07-19	0	NULO	37	26
2016-07-20	0	NULO	36	25
2016-07-21	0	NULO	37	24
2016-07-22	0	NULO	37	24
2016-07-23	0	NULO	39	24
2016-07-24	0	NULO	40	26
2016-07-25	0	NULO	38	26
2016-07-26	0	NULO	36	26
2016-07-27	0.01	NULO	33	23
2016-07-28	0	NULO	33	22
2016-07-29	0	NULO	36	24
2016-07-30	0	NULO	36	23
2016-07-31	0	NULO	36	23
2016-08-01	0	NULO	39	25
2016-08-02	0	NULO	38	25
2016-08-03	0	NULO	39	26
2016-08-04	0	NULO	39	25
2016-08-05	0	NULO	39	26
2016-08-06	0	NULO	39	26
2016-08-07	0	NULO	39	26
2016-08-08	0	NULO	40	26
2016-08-09	0	NULO	40	26
2016-08-10	0	NULO	40	28
2016-08-11	0	NULO	41	28
2016-08-12	0	NULO	42	28
2016-08-13	0	NULO	36	27
2016-08-14	65	NULO	32	26
2016-08-15	0	NULO	30	23
2016-08-16	1	NULO	30	22
2016-08-17	0	NULO	33	23
2016-08-18	0	NULO	35	23
2016-08-19	0	NULO	37	24
2016-08-20	6	NULO	33	26
2016-08-21	18	NULO	27	23
2016-08-22	0	NULO	34	22
2016-08-23	0	NULO	36	23
2016-08-24	0	NULO	37	23
2016-08-25	0	NULO	36	23
2016-08-26	0	NULO	35	23
2016-08-27	0	NULO	35	23
2016-08-28	18	NULO	33	24
2016-08-29	2	NULO	30	23
2016-08-30	5	NULO	31	23
2016-08-31	0	NULO	33	23
2016-09-01	0	NULO	32	23
2016-09-02	0	NULO	36	23
2016-09-03	0	NULO	36	23
2016-09-04	0	NULO	33	22
2016-09-05	0	NULO	33	23
2016-09-06	0	NULO	33	23
2016-09-07	0	NULO	37	24
2016-09-08	0	NULO	37	5
2016-09-09	0	NULO	37	24
2016-09-10	0	NULO	36	24
2016-09-11	0	NULO	34	23
2016-09-12	0	NULO	37	23
2016-09-13	6	NULO	35	23
2016-09-14	1	NULO	32	21
2016-09-15	0	NULO	34	22
2016-09-16	0	NULO	36	23
2016-09-17	0	NULO	36	23
2016-09-18	0	NULO	38	23
2016-09-19	0	NULO	39	23
2016-09-20	0	NULO	37	26
2016-09-21	0	NULO	37	24
2016-09-22	0	NULO	36	22
2016-09-23	0	NULO	36	23
2016-09-24	0	NULO	38	24
2016-09-25	47	NULO	33	23
2016-09-26	20	NULO	24	21
2016-09-27	67.4	NULO	21	18
2016-09-28	0	NULO	30	17
2016-09-29	2	NULO	29	19
2016-09-30	0	NULO	27	20
2016-10-01	4	NULO	25	20
2016-10-02	0	NULO	23	19
2016-10-03	0	NULO	33	19
2016-10-04	0	NULO	36	19
2016-10-05	0	NULO	36	23
2016-10-06	0	NULO	33	23
2016-10-07	11	NULO	32	22
2016-10-08	1	NULO	27	19
2016-10-09	0	NULO	30	19
2016-10-10	0	NULO	31	18
2016-10-11	0	NULO	33	18
2016-10-12	0	NULO	35	18
2016-10-13	0	NULO	33	19
2016-10-14	0	NULO	34	21
2016-10-15	0	NULO	34	22
2016-10-16	0	NULO	37	21
2016-10-17	0	NULO	36	21
2016-10-18	0	NULO	36	21
2016-10-19	0	NULO	34	22
2016-10-20	9	NULO	31	23
2016-10-21	0	NULO	26	18
2016-10-22	0	NULO	26	13
2016-10-23	0	NULO	30	13
2016-10-24	0	NULO	28	19
2016-10-25	0	NULO	29	19
2016-10-26	0	NULO	32	20
2016-10-27	0	NULO	31	20
2016-10-28	0	NULO	29	18
2016-10-29	0	NULO	32	17
2016-10-30	0	NULO	32	18
2016-10-31	0	NULO	33	19
2016-11-01	0	NULO	34	20
2016-11-02	0	NULO	33	20
2016-11-03	5	NULO	32	23
2016-11-04	10	NULO	25	20
2016-11-05	3	NULO	25	20
2016-11-06	9	NULO	28	18
2016-11-07	5	NULO	26	18
2016-11-08	58	NULO	30	17
2016-11-09	7	NULO	22	15
2016-11-10	3	NULO	29	16
2016-11-11	0.01	NULO	21	15
2016-11-12	8	NULO	19	16
2016-11-13	0	NULO	20	15
2016-11-14	0	NULO	27	15
2016-11-15	0	NULO	28	15
2016-11-16	0	NULO	29	14
2016-11-17	0	NULO	31	14
2016-11-18	0	NULO	26	17
2016-11-19	0	NULO	18	12
2016-11-20	0	NULO	25	9
2016-11-21	0	NULO	28	8
2016-11-22	0	NULO	29	11
2016-11-23	0	NULO	19	13
2016-11-24	0	NULO	26	12
2016-11-25	0	NULO	24	13
2016-11-26	0	NULO	27	15
2016-11-27	0	NULO	29	14
2016-11-28	0	NULO	33	14
2016-11-29	0	NULO	25	15
2016-11-30	0	NULO	22	12
2017-01-01	0	1.84	27	13
2017-01-02	0	1.79	30	16
2017-01-03	0	2.21	29	12
2017-01-04	0	2.13	19	12
2017-01-05	0	2.08	26	9
2017-01-06	0	1.86	10	7
2017-01-07	0	NULO	8	-3
2017-01-08	0	NULO	17	-1
2017-01-09	0	0.78	25	-1
2017-01-10	0	1.86	32	4
2017-01-11	0	1.94	33	13
2017-01-12	0	2.14	28	13
2017-01-13	0	2.36	27	14
2017-01-14	0	1.8	26	14
2017-01-15	0	1.73	31	17
2017-01-16	0	2.18	22	17
2017-01-17	0	2.27	19	16
2017-01-18	0	0.86	16	10
2017-01-19	0	1.24	30	11
2017-01-20	0	2.16	29	12
2017-01-21	0	2.67	33	12
2017-01-22	0	3.29	29	10
2017-01-23	0	2.12	33	8
2017-01-24	0	2.66	36	11
2017-01-25	0	2.74	23	15
2017-01-26	0	2.16	22	6
2017-01-27	1	1.88	11	6
2017-01-28	0	0.59	12	6
2017-01-29	0	0.73	19	6
2017-01-30	0	1.79	26	6
2017-01-31	0	1.37	29	8
2017-03-13	0	NULO	NULO	NULO
2017-03-14	0	2.56	27	18
2017-03-15	0	3.18	27	12
2017-03-16	0	2.16	32	12
2017-03-17	0	2.76	33	15
2017-03-18	0	3.44	32	18
2017-03-19	0	3.44	33	17
2017-03-20	0	3.58	33	18
2017-03-21	0	3.67	37	19
2017-03-22	0	4.31	33	19
2017-03-23	0	4.82	31	19
2017-03-24	0	4.87	32	19
2017-03-25	0	3.73	33	15
2017-03-26	0	3.54	37	16
2017-03-27	0	4.52	34	19
2017-03-28	0	5.26	40	19
2017-03-29	0	12.01	33	18
2017-03-30	0	7.57	33	15
2017-03-31	0	4.82	38	14
2017-04-01	0	5.54	36	19
2017-04-02	0	6.12	33	20
2017-04-03	0	5.78	37	18
2017-04-04	0	6.74	39	12
2017-04-05	0	6.36	26	18
2017-04-06	0	5.64	28	11
2017-04-07	0	4.86	26	17
2017-04-08	0	4.71	34	18
2017-04-09	0	4.63	36	18
2017-04-10	7	5.38	33	19
2017-04-11	56	4.34	32	22
2017-04-12	0	2.2	26	19
2017-04-13	0	2.5	26	18
2017-04-14	0	2.6	26	20
2017-04-15	0	2.98	29	19
2017-04-16	0	2.62	33	19
2017-04-17	0	2.01	33	20
2017-04-18	0	3.22	32	18
2017-04-19	0	2.88	34	18
2017-04-20	0	4.24	33	19
2017-04-21	0	8.63	36	20
2017-04-22	0	6.13	26	20
2017-04-23	0	1.78	28	16
2017-04-24	0	5.69	37	16
2017-04-25	0	4.68	42	18
2017-04-26	0	9.85	36	26
2017-04-27	0	8.39	37	19
2017-04-28	0	7.84	40	19
2017-04-29	0	8.34	41	25
2017-04-30	0	8.69	33	15
2017-05-01	0	6.51	36	14
2017-05-02	0	5.88	33	19
2017-05-03	0	6.89	36	22
2017-05-04	0	6.87	31	20
2017-05-05	0	6.66	32	14
2017-05-06	0	5.09	33	14
2017-05-07	0	9.46	32	20
2017-05-08	0	5.2	28	21
2017-05-09	0	4.53	33	21
2017-05-10	0	5.25	36	22
2017-05-11	0	5.86	33	22
2017-05-12	0	5.94	35	20
2017-05-13	0	6.26	35	18
2017-05-14	0	5.92	38	19
2017-05-15	0	6.14	36	22
2017-05-16	0	4.38	39	23
2017-05-17	0	5.32	34	25
2017-05-18	0	6.72	40	24
2017-05-19	0	7.16	40	26
2017-05-20	7	7.12	33	25
2017-05-21	9	4.88	30	22
2017-05-22	0	3.56	26	19
2017-05-23	0	7.55	30	19
2017-05-24	0	3.36	33	19
2017-05-25	0	4.78	41	20
2017-05-26	0	4.72	37	22
2017-05-27	0	4.88	40	26
2017-05-28	0	9.14	39	26
2017-05-29	0	5.08	32	21
